,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split11_test_score,split11_train_score,split12_test_score,split12_train_score,split13_test_score,split13_train_score,split14_test_score,split14_train_score,split15_test_score,split15_train_score,split16_test_score,split16_train_score,split17_test_score,split17_train_score,split18_test_score,split18_train_score,split19_test_score,split19_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.008281195163726806,0.00035033226013183596,0.5136186770428015,0.5136183874480778,1e-06,1e-06,rbf,"{'C': 1e-06, 'gamma': 1e-06, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0006986323660564322,0.00039083562438931404,0.0183936648463772,0.0009721352744091877
1,0.008981168270111084,0.00022517442703247071,0.5136186770428015,0.5136183874480778,1e-06,1e-05,rbf,"{'C': 1e-06, 'gamma': 1e-05, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0014797156571870317,0.00024893989858734933,0.0183936648463772,0.0009721352744091877
2,0.007956290245056152,0.00035028457641601564,0.5136186770428015,0.5136183874480778,1e-06,0.0001,rbf,"{'C': 1e-06, 'gamma': 0.0001, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0012245947555653716,0.0002293157388627991,0.0183936648463772,0.0009721352744091877
3,0.008006095886230469,0.00035036802291870116,0.5136186770428015,0.5136183874480778,1e-06,0.001,rbf,"{'C': 1e-06, 'gamma': 0.001, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0013146470325327174,0.00022937002960598767,0.0183936648463772,0.0009721352744091877
4,0.007530307769775391,0.00027523040771484377,0.5136186770428015,0.5136183874480778,1e-06,0.01,rbf,"{'C': 1e-06, 'gamma': 0.01, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.000249027565598749,0.00024895569849176874,0.0183936648463772,0.0009721352744091877
5,0.007505536079406738,0.0002754807472229004,0.5136186770428015,0.5136183874480778,1e-06,0.1,rbf,"{'C': 1e-06, 'gamma': 0.1, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0003178285859477677,0.0002491820402018583,0.0183936648463772,0.0009721352744091877
6,0.008130574226379394,0.00027512311935424806,0.5136186770428015,0.5136183874480778,1e-06,1,rbf,"{'C': 1e-06, 'gamma': 1, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0013320323580545696,0.0002488584699516778,0.0183936648463772,0.0009721352744091877
7,0.008005654811859131,0.0002502918243408203,0.5136186770428015,0.5136183874480778,1e-06,2,rbf,"{'C': 1e-06, 'gamma': 2, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0012049038101700745,0.0002502920082986962,0.0183936648463772,0.0009721352744091877
8,0.008005750179290772,0.00025001764297485354,0.5136186770428015,0.5136183874480778,1e-06,3,rbf,"{'C': 1e-06, 'gamma': 3, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.001225551613448214,0.00025001768901476945,0.0183936648463772,0.0009721352744091877
9,0.00743018388748169,0.00030012130737304686,0.5136186770428015,0.5136183874480778,1e-06,4,rbf,"{'C': 1e-06, 'gamma': 4, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.00023871761255133864,0.00024504806772734504,0.0183936648463772,0.0009721352744091877
